time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/loss,train/MSE_loss,train/n_updates,train/critic_los,train/Main_losses,train/RL_loss,train/MSE_losses,train/Beta
1543,171,5.76,9,5.76,252,0.04651447609066963,0.001,-2.8586787382761636,-2.9402966499328613,1.6366552114486694,1446,0.031742822378873825,-2.8586787382761636,-2.9402966499328613,1.6543265183766682,0.0
1566,171,5.75,9,5.75,256,0.035692665415505566,0.001,-2.9342097441355386,-2.896030902862549,1.5982022285461426,1469,0.03900570422410965,-2.9342097441355386,-2.896030902862549,1.6094342470169067,0.0
1589,171,5.75,9,5.75,260,0.044974841798345246,0.001,-2.85831610361735,-2.674145221710205,1.7599035501480103,1491,0.02749621495604515,-2.85831610361735,-2.674145221710205,1.6749225457509358,0.0
1612,170,5.75,9,5.75,264,0.029808605710665386,0.001,-3.0669849713643393,-2.996748685836792,1.6173516511917114,1514,0.04017125070095062,-3.0669849713643393,-2.996748685836792,1.565106948216756,0.0
1634,170,5.74,9,5.74,268,0.0471632856875658,0.001,-2.85567307472229,-2.974116086959839,1.6079275608062744,1537,0.024761537089943886,-2.85567307472229,-2.974116086959839,1.6848066449165344,0.0
1658,170,5.75,9,5.75,272,0.0350953433662653,0.001,-2.945509751637777,-2.860635280609131,1.6206318140029907,1560,0.027809489518404007,-2.945509751637777,-2.860635280609131,1.6384447018305461,0.0
1682,170,5.77,9,5.77,276,0.031191898820300896,0.001,-2.970407168070475,-3.118483304977417,1.5828667879104614,1584,0.0190463587641716,-2.970407168070475,-3.118483304977417,1.6273562113444011,0.0
1706,170,5.77,10,5.77,280,0.029381735250353813,0.001,-2.9273225466410318,-3.0199530124664307,1.6207880973815918,1608,0.017675139009952545,-2.9273225466410318,-3.0199530124664307,1.67545485496521,0.0
1729,170,5.77,10,5.77,284,0.04238904702166716,0.001,-2.99631404876709,-3.011570930480957,1.63738214969635,1631,0.08495889604091644,-2.99631404876709,-3.011570930480957,1.6355299552281697,0.0
1752,170,5.78,10,5.78,288,0.04228297472000122,0.001,-2.927308956782023,-2.9932048320770264,1.6832858324050903,1654,0.035682521760463715,-2.927308956782023,-2.9932048320770264,1.6863268613815308,0.0
1775,169,5.77,10,5.77,292,0.031011194611589115,0.001,-3.0852542718251548,-2.9893786907196045,1.6565589904785156,1677,0.018898144364356995,-3.0852542718251548,-2.9893786907196045,1.6038241783777873,0.0
1798,169,5.76,10,5.76,296,0.035711782053112984,0.001,-3.038341840108236,-3.059821367263794,1.6221871376037598,1700,0.028627384454011917,-3.038341840108236,-3.059821367263794,1.641198992729187,0.0
1823,169,5.78,10,5.78,300,0.045396262779831886,0.001,-3.098745266596476,-3.182018995285034,1.6186602115631104,1725,0.07302491366863251,-3.098745266596476,-3.182018995285034,1.5972615877787273,0.0
1845,169,5.77,10,5.77,304,0.05147673338651657,0.001,-2.8686529397964478,-2.8470513820648193,1.7747706174850464,1747,0.07534483075141907,-2.8686529397964478,-2.8470513820648193,1.7527208924293518,0.0
1868,169,5.76,11,5.76,308,0.03262275426338116,0.001,-2.929414669672648,-2.9121835231781006,1.6828402280807495,1770,0.0218125618994236,-2.929414669672648,-2.9121835231781006,1.685596267382304,0.0
1890,169,5.74,11,5.74,312,0.05353406891226768,0.001,-3.0417564709981284,-3.0297393798828125,1.6216601133346558,1792,0.048407960683107376,-3.0417564709981284,-3.0297393798828125,1.6457792123158772,0.0
1920,169,5.81,11,5.81,316,0.040543559938669205,0.001,-3.073422074317932,-3.237746238708496,1.2073285579681396,1818,0.040752291679382324,-3.073422074317932,-3.237746238708496,1.4218549132347107,0.0
1945,169,5.83,11,5.83,320,0.14605133483807245,0.001,-3.9444949626922607,-3.969090223312378,0.6648257374763489,1847,0.12062925100326538,-3.9444949626922607,-3.969090223312378,0.629215677579244,0.0
1968,169,5.84,11,5.84,324,0.3076544739305973,0.001,-3.855010668436686,-3.6494853496551514,0.6252004504203796,1870,0.7545726299285889,-3.855010668436686,-3.6494853496551514,0.6097784439722697,0.0
1992,168,5.86,11,5.86,328,0.2586749419569969,0.001,-4.2362581094106035,-4.523777484893799,0.6951974034309387,1894,0.5008469223976135,-4.2362581094106035,-4.523777484893799,0.6539426445960999,0.0
2015,168,5.85,11,5.85,332,0.22547908624013266,0.001,-4.009119033813477,-4.180210590362549,0.6862478256225586,1917,0.17200523614883423,-4.009119033813477,-4.180210590362549,0.679780125617981,0.0
2039,168,5.85,12,5.85,336,0.10057137782375018,0.001,-4.440569559733073,-4.456326961517334,0.5982157588005066,1941,0.13875225186347961,-4.440569559733073,-4.456326961517334,0.6391822894414266,0.0
2063,168,5.86,12,5.86,340,0.10527718918664115,0.001,-4.368436336517334,-4.297024250030518,0.8089531660079956,1965,0.08232514560222626,-4.368436336517334,-4.297024250030518,0.7150919040044149,0.0
2086,168,5.88,12,5.88,344,0.12591643631458282,0.001,-4.4433943430582685,-4.533636569976807,0.7335189580917358,1989,0.10635320842266083,-4.4433943430582685,-4.533636569976807,0.70150093237559,0.0
2110,168,5.89,12,5.89,348,0.21813156207402548,0.001,-4.544142723083496,-4.465718746185303,0.6709508895874023,2012,0.23804914951324463,-4.544142723083496,-4.465718746185303,0.666318933169047,0.0
2134,168,5.91,12,5.91,352,0.1365358717739582,0.001,-4.7939453125,-4.810454368591309,0.7419067025184631,2036,0.11930771172046661,-4.7939453125,-4.810454368591309,0.7450937628746033,0.0
2156,168,5.9,12,5.9,356,0.14407916516065597,0.001,-4.8134996096293134,-5.010488986968994,0.6180647015571594,2058,0.1708524227142334,-4.8134996096293134,-5.010488986968994,0.7206378777821859,0.0
2178,168,5.89,12,5.89,360,0.119651198387146,0.001,-5.202949047088623,-5.350104808807373,0.7306985259056091,2081,0.09438169002532959,-5.202949047088623,-5.350104808807373,0.7618098656336466,0.0
2202,168,5.9,13,5.9,364,0.12305603424708049,0.001,-4.998390833536784,-5.018580436706543,0.7852462530136108,2104,0.12884226441383362,-4.998390833536784,-5.018580436706543,0.8004709482192993,0.0
2225,168,5.91,13,5.91,368,0.13033507267634073,0.001,-5.41062609354655,-5.728708267211914,0.7080205082893372,2127,0.15167087316513062,-5.41062609354655,-5.728708267211914,0.751433809598287,0.0
2249,168,5.91,13,5.91,372,0.10298676788806915,0.001,-5.115715503692627,-5.262135028839111,0.8377103209495544,2151,0.1219579428434372,-5.115715503692627,-5.262135028839111,0.7814747293790182,0.0
2273,168,5.91,13,5.91,376,0.1350782054165999,0.001,-5.256213982899983,-5.135097503662109,0.8183420896530151,2175,0.22312286496162415,-5.256213982899983,-5.135097503662109,0.7985035379727682,0.0
2297,167,5.91,13,5.91,380,0.17755927642186484,0.001,-5.452565828959147,-5.391602039337158,0.8173488974571228,2199,0.18629679083824158,-5.452565828959147,-5.391602039337158,0.7551472385724386,0.0
2320,167,5.91,13,5.91,384,0.16023574471473695,0.001,-5.471325079600017,-5.625138282775879,0.776013195514679,2222,0.17698335647583008,-5.471325079600017,-5.625138282775879,0.7618080178896586,0.0
2343,167,5.91,13,5.91,388,0.12423302829265595,0.001,-5.3846800327301025,-5.337695121765137,0.7549801468849182,2245,0.15331847965717316,-5.3846800327301025,-5.337695121765137,0.7904567420482635,0.0
2367,167,5.92,14,5.92,392,0.12358958025773366,0.001,-4.942346890767415,-4.8483123779296875,0.8791646361351013,2269,0.09799408912658691,-4.942346890767415,-4.8483123779296875,0.8191122015317281,0.0
2389,167,5.91,14,5.91,396,0.1358668270210425,0.001,-5.336642583211263,-5.57841682434082,0.9071282744407654,2291,0.19533589482307434,-5.336642583211263,-5.57841682434082,0.8459965785344442,0.0
2414,167,5.91,14,5.91,400,0.10687064503630002,0.001,-5.476730505625407,-5.392062664031982,0.8332446217536926,2316,0.10083086788654327,-5.476730505625407,-5.392062664031982,0.836207648118337,0.0
2437,167,5.92,14,5.92,404,0.16904765814542771,0.001,-5.10326886177063,-4.921956539154053,0.7993417382240295,2339,0.07997975498437881,-5.10326886177063,-4.921956539154053,0.8125056624412537,0.0
2460,167,5.92,14,5.92,408,0.15308321888248125,0.001,-5.441744804382324,-5.53010892868042,0.7738011479377747,2363,0.09677854925394058,-5.441744804382324,-5.53010892868042,0.7809881170590719,0.0
2482,167,5.92,14,5.92,412,0.21795933544635773,0.001,-5.518057187398274,-5.251608848571777,0.8925669193267822,2384,0.12175297737121582,-5.518057187398274,-5.251608848571777,0.8639043768246969,0.0
2504,167,5.84,14,5.84,416,0.13286586701869965,0.001,-5.539003372192383,-5.415127277374268,0.8790169954299927,2406,0.1255151480436325,-5.539003372192383,-5.415127277374268,0.852180282274882,0.0
2528,167,5.83,15,5.83,420,0.12805558616916338,0.001,-5.490247408548991,-5.443515300750732,0.7834001779556274,2430,0.12946580350399017,-5.490247408548991,-5.443515300750732,0.7964832584063212,0.0
2552,167,5.84,15,5.84,424,0.13974454378088316,0.001,-5.23970095316569,-5.4455485343933105,0.8848301768302917,2454,0.1504441499710083,-5.23970095316569,-5.4455485343933105,0.8772127429644266,0.0
2575,167,5.83,15,5.83,428,0.14285796880722046,0.001,-5.5115203857421875,-5.357797622680664,0.8390687108039856,2478,0.14402925968170166,-5.5115203857421875,-5.357797622680664,0.8638447523117065,0.0
2599,167,5.84,15,5.84,432,0.1241631197432677,0.001,-5.288793563842773,-5.417585372924805,0.9057363867759705,2501,0.127654030919075,-5.288793563842773,-5.417585372924805,0.9262042840321859,0.0
2622,167,5.83,15,5.83,436,0.10760489106178284,0.001,-5.148105621337891,-5.473315238952637,0.841966986656189,2525,0.10277889668941498,-5.148105621337891,-5.473315238952637,0.9243642290433248,0.0
2645,167,5.82,15,5.82,440,0.14065275341272354,0.001,-5.397293567657471,-5.338124752044678,0.971215546131134,2547,0.11777883768081665,-5.397293567657471,-5.338124752044678,0.9068485796451569,0.0
2668,167,5.82,15,5.82,444,0.21562135219573975,0.001,-5.072095076243083,-5.155369281768799,0.846216082572937,2570,0.1704849898815155,-5.072095076243083,-5.155369281768799,0.8899136583010355,0.0
2692,167,5.82,16,5.82,448,0.13305857529242834,0.001,-5.096585273742676,-5.2917094230651855,0.9878153800964355,2594,0.13301585614681244,-5.096585273742676,-5.2917094230651855,1.0116634964942932,0.0
2714,166,5.8,16,5.8,452,0.1659686028957367,0.001,-5.3706380526224775,-5.371699333190918,0.8522454500198364,2616,0.2835885286331177,-5.3706380526224775,-5.371699333190918,0.8629180391629537,0.0
2738,166,5.82,16,5.82,456,0.1814963991443316,0.001,-5.656383037567139,-5.56387186050415,0.8515636324882507,2640,0.11257950961589813,-5.656383037567139,-5.56387186050415,0.8669163187344869,0.0
2761,166,5.83,16,5.83,460,0.1851387731730938,0.001,-5.2732516924540205,-5.2247114181518555,0.9373311996459961,2664,0.28361886739730835,-5.2732516924540205,-5.2247114181518555,0.9155632456143697,0.0
2783,166,5.81,16,5.81,464,0.227646341919899,0.001,-5.095051050186157,-5.327915668487549,0.867985188961029,2685,0.13224753737449646,-5.095051050186157,-5.327915668487549,0.9119060933589935,0.0
2807,166,5.82,16,5.82,468,0.1514757697780927,0.001,-5.484886646270752,-5.544139862060547,0.9761813282966614,2709,0.12072557210922241,-5.484886646270752,-5.544139862060547,0.9458178877830505,0.0
2830,166,5.81,16,5.81,472,0.13519422834118208,0.001,-5.349151452382405,-5.337255001068115,0.9652600884437561,2732,0.10998097062110901,-5.349151452382405,-5.337255001068115,0.9419447580973307,0.0
2854,166,5.81,17,5.81,476,0.23484415312608084,0.001,-5.284899870554606,-5.222153663635254,0.9238625764846802,2756,0.1695488691329956,-5.284899870554606,-5.222153663635254,0.9641343553860983,0.0
2876,166,5.79,17,5.79,480,0.16425950229167938,0.001,-5.720478057861328,-5.542302131652832,1.014286756515503,2778,0.224704310297966,-5.720478057861328,-5.542302131652832,0.9231589635213217,0.0
2900,166,5.8,17,5.8,484,0.18376975258191428,0.001,-5.276857217152913,-5.434986591339111,0.9618661403656006,2802,0.20960190892219543,-5.276857217152913,-5.434986591339111,0.975679854551951,0.0
2924,166,5.81,17,5.81,488,0.20145656168460846,0.001,-5.482349713643392,-5.495887279510498,0.9900547862052917,2826,0.1836763620376587,-5.482349713643392,-5.495887279510498,1.0062867601712544,0.0
2947,166,5.8,17,5.8,492,0.22540285189946493,0.001,-5.522042433420817,-5.237118244171143,0.9985219836235046,2849,0.22956177592277527,-5.522042433420817,-5.237118244171143,0.9713024695714315,0.0
2971,166,5.82,17,5.82,496,0.14189924548069635,0.001,-5.255253314971924,-5.052678108215332,1.04718017578125,2873,0.11941540241241455,-5.255253314971924,-5.052678108215332,1.0025121966997783,0.0
2994,166,5.8,17,5.8,500,0.1623387098312378,0.001,-5.4416507085164385,-5.42987060546875,1.0530270338058472,2896,0.17489078640937805,-5.4416507085164385,-5.42987060546875,0.9907943606376648,0.0
3018,166,5.81,18,5.81,504,0.17440385619799295,0.001,-5.268324057261149,-5.28424072265625,0.823820948600769,2920,0.26929906010627747,-5.268324057261149,-5.28424072265625,0.9045469760894775,0.0
3042,166,5.82,18,5.82,508,0.1871585634847482,0.001,-5.323884805043538,-5.561988353729248,0.8856504559516907,2944,0.281699001789093,-5.323884805043538,-5.561988353729248,1.0054919521013896,0.0
3065,166,5.83,18,5.83,512,0.12185001869996388,0.001,-5.455062707265218,-5.343815803527832,0.9998382329940796,2968,0.10115724802017212,-5.455062707265218,-5.343815803527832,0.9561843673388163,0.0
3089,166,5.85,18,5.85,516,0.1719242793818315,0.001,-5.543942292531331,-5.805104732513428,0.8058818578720093,2991,0.14696289598941803,-5.543942292531331,-5.805104732513428,0.9253498911857605,0.0
3112,166,5.84,18,5.84,520,0.14500654339790345,0.001,-4.969321568806966,-4.961931228637695,1.078825831413269,3014,0.09923090040683746,-4.969321568806966,-4.961931228637695,1.074390451113383,0.0
3135,166,5.83,18,5.83,524,0.16847030818462372,0.001,-5.451305150985718,-5.367183685302734,1.04534912109375,3037,0.16416987776756287,-5.451305150985718,-5.367183685302734,1.0135131776332855,0.0
3158,166,5.83,18,5.83,528,0.17604201783736548,0.001,-5.649218877156575,-5.66655969619751,0.9774624705314636,3060,0.20268955826759338,-5.649218877156575,-5.66655969619751,0.9825764894485474,0.0
3181,166,5.82,19,5.82,532,0.2351796974738439,0.001,-5.403538227081299,-5.214084148406982,1.0835323333740234,3083,0.2078169584274292,-5.403538227081299,-5.214084148406982,1.0437751412391663,0.0
3205,166,5.83,19,5.83,536,0.20751129587491354,0.001,-5.12554391225179,-5.1417059898376465,1.0187699794769287,3107,0.15611854195594788,-5.12554391225179,-5.1417059898376465,1.0607855717341106,0.0
3229,166,5.84,19,5.84,540,0.17450451975067457,0.001,-5.278651396433513,-5.003532886505127,1.2316410541534424,3131,0.21011760830879211,-5.278651396433513,-5.003532886505127,1.0704790751139324,0.0
3252,166,5.84,19,5.84,544,0.19754084199666977,0.001,-5.353241443634033,-4.931713581085205,1.1779191493988037,3154,0.1243121474981308,-5.353241443634033,-4.931713581085205,1.0628720323244731,0.0
3275,166,5.83,19,5.83,548,0.16893834124008814,0.001,-5.331590334574382,-5.469690322875977,0.9758784770965576,3177,0.20503342151641846,-5.331590334574382,-5.469690322875977,1.0493977467219036,0.0
3299,166,5.85,19,5.85,552,0.1623163347442945,0.001,-5.568176746368408,-5.700345516204834,0.8428852558135986,3201,0.18421165645122528,-5.568176746368408,-5.700345516204834,0.939808209737142,0.0
3322,165,5.84,20,5.84,556,0.22253534570336342,0.001,-5.209805329640706,-5.290749549865723,0.9717240929603577,3225,0.23918405175209045,-5.209805329640706,-5.290749549865723,1.0686052838961284,0.0
3346,165,5.85,20,5.85,560,0.2088286280632019,0.001,-5.296001116434733,-5.0423583984375,1.0054467916488647,3248,0.3043805658817291,-5.296001116434733,-5.0423583984375,1.0117210149765015,0.0
3369,165,5.86,20,5.86,564,0.11889937072992325,0.001,-4.806915283203125,-4.929492473602295,1.1220219135284424,3271,0.16043421626091003,-4.806915283203125,-4.929492473602295,1.1068884134292603,0.0
3393,165,5.86,20,5.86,568,0.15364078680674234,0.001,-5.1463398933410645,-4.998513221740723,1.1226882934570312,3295,0.1773565411567688,-5.1463398933410645,-4.998513221740723,1.0687347253163655,0.0
3415,165,5.85,20,5.85,572,0.23630526661872864,0.001,-5.2263407707214355,-5.099411964416504,1.0758599042892456,3317,0.10651591420173645,-5.2263407707214355,-5.099411964416504,1.0383406281471252,0.0
3439,165,5.85,20,5.85,576,0.1755780012657245,0.001,-5.231135368347168,-5.212292194366455,1.101330041885376,3341,0.3121134042739868,-5.231135368347168,-5.212292194366455,1.0924784739812214,0.0
3463,165,5.87,20,5.87,580,0.14521280551950136,0.001,-5.180278460184733,-5.159432411193848,1.0708998441696167,3365,0.21823573112487793,-5.180278460184733,-5.159432411193848,1.0914978981018066,0.0
3486,165,5.86,21,5.86,584,0.1654906004667282,0.001,-5.314634641011556,-5.295454025268555,1.164168119430542,3388,0.11775797605514526,-5.314634641011556,-5.295454025268555,1.1382255554199219,0.0
3508,165,5.84,21,5.84,588,0.2186308830976486,0.001,-5.26655387878418,-5.158073425292969,1.0905414819717407,3410,0.13597284257411957,-5.26655387878418,-5.158073425292969,1.066682497660319,0.0
3531,165,5.84,21,5.84,592,0.2192517394820849,0.001,-5.071774959564209,-5.113226413726807,0.9847609996795654,3433,0.26893430948257446,-5.071774959564209,-5.113226413726807,1.0625523726145427,0.0
3553,165,5.82,21,5.82,596,0.17181784411271414,0.001,-4.919528166453044,-4.512749195098877,1.1343361139297485,3455,0.2319183051586151,-4.919528166453044,-4.512749195098877,1.1150105794270833,0.0
3576,165,5.82,21,5.82,600,0.21104914570848146,0.001,-5.165053208669026,-5.154865741729736,1.1835789680480957,3478,0.09917573630809784,-5.165053208669026,-5.154865741729736,1.115369439125061,0.0
3599,165,5.81,21,5.81,604,0.13636690080165864,0.001,-4.863241195678711,-4.8434367179870605,1.1674022674560547,3501,0.12181566655635834,-4.863241195678711,-4.8434367179870605,1.1443418264389038,0.0
3622,165,5.8,21,5.8,608,0.17899933954079947,0.001,-5.225255648295085,-5.136336326599121,1.0997810363769531,3524,0.139077827334404,-5.225255648295085,-5.136336326599121,1.1308924357096355,0.0
3646,165,5.81,22,5.81,612,0.1390120970706145,0.001,-5.180864175160726,-5.194765567779541,1.0660860538482666,3548,0.08022412657737732,-5.180864175160726,-5.194765567779541,1.070196231206258,0.0
3670,165,5.81,22,5.81,616,0.11781258756915729,0.001,-5.3823018074035645,-5.526889324188232,1.0985392332077026,3572,0.06821107864379883,-5.3823018074035645,-5.526889324188232,1.1151846249898274,0.0
3694,165,5.82,22,5.82,620,0.20435198272267976,0.001,-5.2409288088480634,-5.193647384643555,1.1167542934417725,3596,0.26559585332870483,-5.2409288088480634,-5.193647384643555,1.0684612194697063,0.0
3717,165,5.82,22,5.82,624,0.1687462255358696,0.001,-5.245326519012451,-4.8836212158203125,1.1106102466583252,3620,0.2183070331811905,-5.245326519012451,-4.8836212158203125,1.0763535896937053,0.0
3739,165,5.81,22,5.81,628,0.13875505204002062,0.001,-5.019132137298584,-4.904286861419678,1.1647778749465942,3642,0.09598585218191147,-5.019132137298584,-4.904286861419678,1.1076939702033997,0.0
3762,165,5.81,22,5.81,632,0.10656225432952245,0.001,-5.3097608884175616,-5.149096965789795,1.1606245040893555,3664,0.17342326045036316,-5.3097608884175616,-5.149096965789795,1.0963679154713948,0.0
3786,165,5.81,22,5.81,636,0.15811614940563837,0.001,-5.306621074676514,-5.485739231109619,1.0754094123840332,3688,0.12001869082450867,-5.306621074676514,-5.485739231109619,1.0937405427296956,0.0
3808,165,5.79,23,5.79,640,0.10866028666496277,0.001,-4.872664928436279,-4.794904708862305,1.1496011018753052,3711,0.18528246879577637,-4.872664928436279,-4.794904708862305,1.1292881965637207,0.0
3831,165,5.79,23,5.79,644,0.13453396856784822,0.001,-5.203922748565674,-5.274386882781982,1.0072232484817505,3733,0.07331562042236328,-5.203922748565674,-5.274386882781982,1.0811325311660767,0.0
3854,165,5.79,23,5.79,648,0.17874356359243393,0.001,-4.816473007202148,-4.841175556182861,1.1353853940963745,3757,0.2641776204109192,-4.816473007202148,-4.841175556182861,1.1700907150904338,0.0
3877,165,5.78,23,5.78,652,0.14556180561582246,0.001,-4.931723753611247,-4.939070701599121,1.17665433883667,3779,0.10195698589086533,-4.931723753611247,-4.939070701599121,1.1428012450536091,0.0
3901,165,5.79,23,5.79,656,0.1466165433327357,0.001,-4.978340307871501,-5.005031585693359,1.1812909841537476,3803,0.11839592456817627,-4.978340307871501,-5.005031585693359,1.2150973081588745,0.0
3923,165,5.77,23,5.77,660,0.12322787642478943,0.001,-5.071655750274658,-4.66533088684082,1.2998937368392944,3825,0.12983399629592896,-5.071655750274658,-4.66533088684082,1.2083866000175476,0.0
3947,165,5.78,23,5.78,664,0.09038279205560684,0.001,-5.255943139394124,-5.30146598815918,1.1753277778625488,3849,0.09804798662662506,-5.255943139394124,-5.30146598815918,1.1441502968470256,0.0
3971,165,5.78,24,5.78,668,0.178987268358469,0.001,-4.996694087982178,-4.783829689025879,1.229724407196045,3873,0.23360051214694977,-4.996694087982178,-4.783829689025879,1.1653227806091309,0.0
3996,165,5.81,24,5.81,672,0.12173817803462346,0.001,-5.045626322428386,-4.9790449142456055,1.1088558435440063,3898,0.08040522038936615,-5.045626322428386,-4.9790449142456055,1.0976696809132893,0.0
4020,165,5.81,24,5.81,676,0.11519223203261693,0.001,-5.010776042938232,-5.425559043884277,1.1463642120361328,3922,0.08850515633821487,-5.010776042938232,-5.425559043884277,1.1736986637115479,0.0
4042,165,5.79,24,5.79,680,0.19032885879278183,0.001,-4.937825361887614,-4.9491095542907715,1.089756727218628,3945,0.1371075063943863,-4.937825361887614,-4.9491095542907715,1.1518563032150269,0.0
4065,165,5.79,24,5.79,684,0.10883452619115512,0.001,-4.90928586324056,-5.011289596557617,1.1545844078063965,3967,0.15443283319473267,-4.90928586324056,-5.011289596557617,1.2061455647150676,0.0
4089,165,5.81,24,5.81,688,0.11391447857022285,0.001,-4.957357406616211,-4.898910999298096,1.2231006622314453,3991,0.21784648299217224,-4.957357406616211,-4.898910999298096,1.1775004863739014,0.0
4112,165,5.81,24,5.81,692,0.17716684937477112,0.001,-4.465839862823486,-4.414150238037109,1.158298134803772,4014,0.07335050404071808,-4.465839862823486,-4.414150238037109,1.1947203477223713,0.0
4136,164,5.83,25,5.83,696,0.11293286954363187,0.001,-4.675188382466634,-4.524655818939209,1.1067975759506226,4038,0.19336272776126862,-4.675188382466634,-4.524655818939209,1.1459038257598877,0.0
4160,164,5.84,25,5.84,700,0.1049962683270375,0.001,-4.729607105255127,-4.678421497344971,1.2744944095611572,4062,0.1312544047832489,-4.729607105255127,-4.678421497344971,1.2758547067642212,0.0
4183,164,5.84,25,5.84,704,0.188097121194005,0.001,-4.719383557637532,-4.431617736816406,1.2578418254852295,4085,0.6254485845565796,-4.719383557637532,-4.431617736816406,1.2388347387313843,0.0
4207,164,5.85,25,5.85,708,0.14860176108777523,0.001,-4.843166669209798,-4.965162754058838,1.1339186429977417,4109,0.2575792670249939,-4.843166669209798,-4.965162754058838,1.1810911496480305,0.0
4230,164,5.84,25,5.84,712,0.14759848111619553,0.001,-4.817028363545735,-4.532478332519531,1.314349889755249,4132,0.09170229732990265,-4.817028363545735,-4.532478332519531,1.1657915115356445,0.0
4253,164,5.83,25,5.83,716,0.1133122555911541,0.001,-5.222514788309733,-5.591533184051514,0.9662060141563416,4155,0.12591585516929626,-5.222514788309733,-5.591533184051514,1.1167752941449482,0.0
4276,164,5.82,26,5.82,720,0.10914910584688187,0.001,-4.759867986043294,-4.692704200744629,1.255314588546753,4178,0.08063852787017822,-4.759867986043294,-4.692704200744629,1.2019339005152385,0.0
4300,164,5.83,26,5.83,724,0.07512134748200576,0.001,-4.583688894907634,-4.458320140838623,1.3420109748840332,4202,0.03554386645555496,-4.583688894907634,-4.458320140838623,1.2279316186904907,0.0
4323,164,5.84,26,5.84,728,0.09916280458370845,0.001,-4.898839791615804,-4.803562641143799,1.1755832433700562,4226,0.08378605544567108,-4.898839791615804,-4.803562641143799,1.1409334739049275,0.0
4346,164,5.84,26,5.84,732,0.14368824511766434,0.001,-4.853925704956055,-5.035131931304932,1.150601863861084,4248,0.26750868558883667,-4.853925704956055,-5.035131931304932,1.2324292262395222,0.0
4369,164,5.83,26,5.83,736,0.11748097464442253,0.001,-4.617781400680542,-4.604546546936035,1.283800482749939,4271,0.12329529225826263,-4.617781400680542,-4.604546546936035,1.3200064301490784,0.0
4393,164,5.85,26,5.85,740,0.07630443945527077,0.001,-4.458944161732991,-4.498754978179932,1.2523170709609985,4295,0.05693879351019859,-4.458944161732991,-4.498754978179932,1.2678519090016682,0.0
4415,164,5.84,26,5.84,744,0.11883856666584809,0.001,-4.746384302775065,-5.060234069824219,1.1314022541046143,4317,0.07902480661869049,-4.746384302775065,-5.060234069824219,1.2432496547698975,0.0
4439,164,5.85,27,5.85,748,0.1330996242662271,0.001,-4.727879524230957,-4.681711196899414,1.1839241981506348,4342,0.23325422406196594,-4.727879524230957,-4.681711196899414,1.1857014099756877,0.0
4462,164,5.85,27,5.85,752,0.1531249259908994,0.001,-4.524210135142009,-4.5103373527526855,1.1945576667785645,4365,0.1770089566707611,-4.524210135142009,-4.5103373527526855,1.2186291217803955,0.0
4485,164,5.84,27,5.84,756,0.131728595495224,0.001,-4.60440993309021,-4.480035781860352,1.3384078741073608,4387,0.08634649217128754,-4.60440993309021,-4.480035781860352,1.2979186177253723,0.0
4508,164,5.85,27,5.85,760,0.14910835959017277,0.001,-4.507139841715495,-4.470925331115723,1.267016887664795,4410,0.12124449014663696,-4.507139841715495,-4.470925331115723,1.2525534232457478,0.0
4531,164,5.84,27,5.84,764,0.14078139513731003,0.001,-4.669146696726481,-4.5875678062438965,1.2497507333755493,4433,0.11394786834716797,-4.669146696726481,-4.5875678062438965,1.2323813835779827,0.0
4552,164,5.81,27,5.81,768,0.11794905811548233,0.001,-4.532979647318522,-4.108868598937988,1.40548574924469,4454,0.09320337325334549,-4.532979647318522,-4.108868598937988,1.2554457585016887,0.0
4575,164,5.79,27,5.79,772,0.12446575922270615,0.001,-4.612356503804524,-4.800561904907227,1.2390562295913696,4477,0.09438328444957733,-4.612356503804524,-4.800561904907227,1.260379950205485,0.0
4598,164,5.78,27,5.78,776,0.10791832705338796,0.001,-4.851495107014974,-4.835944652557373,1.1560535430908203,4500,0.15064452588558197,-4.851495107014974,-4.835944652557373,1.1909847259521484,0.0
4622,164,5.8,28,5.8,780,0.08363661790887515,0.001,-4.554445743560791,-4.309298992156982,1.2673077583312988,4524,0.0699222981929779,-4.554445743560791,-4.309298992156982,1.2340815862019856,0.0
4646,164,5.81,28,5.81,784,0.09812912965814273,0.001,-4.757970809936523,-5.298659324645996,1.1019511222839355,4547,0.08130839467048645,-4.757970809936523,-5.298659324645996,1.2445268233617146,0.0
4669,164,5.8,28,5.8,788,0.10909407337506612,0.001,-4.680986404418945,-4.455201148986816,1.301283836364746,4571,0.14056925475597382,-4.680986404418945,-4.455201148986816,1.230950156847636,0.0
4692,164,5.8,28,5.8,792,0.14786319310466448,0.001,-4.595389207204183,-4.686895847320557,1.212890386581421,4595,0.2625035047531128,-4.595389207204183,-4.686895847320557,1.2518173853556316,0.0
4716,164,5.8,28,5.8,796,0.11453816294670105,0.001,-4.44733730951945,-4.6149702072143555,1.2991421222686768,4618,0.04095933586359024,-4.44733730951945,-4.6149702072143555,1.2478931347529094,0.0
4739,164,5.79,28,5.79,800,0.07303179055452347,0.001,-4.569866418838501,-4.38495397567749,1.282757043838501,4641,0.081313356757164,-4.569866418838501,-4.38495397567749,1.2258683443069458,0.0
