rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/n_updates,train/MSE_loss,train/loss,train/learning_rate,train/Beta,train/RL_loss,train/critic_loss,train/Main_losses,train/critic_los,train/actor_loss,train/MSE_losses
489.58,183859,158,489.58,1162,396,183465,0.29495909810066223,-93.19954681396484,0.001,0.212,-93.82485961914062,1.0599393527656793,-93.57778845214844,0.14181965589523315,-94.1447915649414,0.2674542854428291
481.95,185096,158,481.95,1169,400,184504,0.3732524812221527,-95.58161163330078,0.001,0.204,-96.34304809570312,0.9233600029238949,-94.91701642204734,0.4891977310180664,-96.03397593778722,0.5475292692289633
481.95,187096,158,481.95,1182,404,186504,0.3110951781272888,-93.9731216430664,0.001,0.196,-94.58287048339844,0.5302032482177019,-94.65547787475586,1.3053215742111206,-95.22088177490234,0.28847132313251495
481.95,189096,158,481.95,1195,408,188504,0.27505066990852356,-94.79309844970703,0.001,0.188,-95.31019592285156,0.890240037329495,-94.7889345703125,0.12771785259246826,-95.31600762939453,0.2803580135703087
475.29,190430,157,475.29,1205,412,190164,0.35226866602897644,-96.68113708496094,0.001,0.18,-97.31522369384766,0.31829111869446935,-95.26422681808472,0.16815045475959778,-95.85641803741456,0.32899519316852094
475.29,192430,158,475.29,1216,416,191838,0.371703177690506,-97.10997009277344,0.001,0.172,-97.74929809570312,1.1022283544242382,-95.97440258789062,0.162075012922287,-96.59566177368164,0.36119728684425356
472.8,194181,158,472.8,1227,420,193589,0.2673814594745636,-96.66950988769531,0.001,0.164,-97.10801696777344,0.4009916738122702,-96.32042764282227,0.10543082654476166,-96.88213562011718,0.3425049786567688
472.8,196181,158,472.8,1240,424,195589,0.5443277359008789,-96.79473114013672,0.001,0.156,-97.64388275146484,0.8506111538559198,-96.6177896118164,0.6822496056556702,-97.20747821044922,0.37800556164979937
472.8,198181,158,472.8,1252,428,197589,0.3529457747936249,-99.31794738769531,0.001,0.148,-99.8403091430664,1.0467096367180349,-97.71800518798828,0.2755047380924225,-98.37790859985351,0.44588061583042143
472.8,200181,158,472.8,1265,432,199589,0.28465309739112854,-97.55309295654297,0.001,0.14,-97.95160675048828,1.013376317203045,-98.71196185302735,0.2684841454029083,-99.38635372924804,0.48170850962400436
466.85,201586,158,466.85,1274,436,200994,0.3915548622608185,-99.57530212402344,0.001,0.132,-100.09215545654297,1.0814059481105507,-98.9012804186022,0.8572689890861511,-99.41530303955078,0.3894111596249245
466.85,203586,158,466.85,1286,440,202994,0.4810037612915039,-99.51251983642578,0.001,0.124,-100.10896301269531,0.535112204387784,-98.88592263793946,0.7012519836425781,-99.37538595581054,0.39472845995426176
463.6,205261,158,463.6,1298,444,204908,0.7262527942657471,-100.79122924804688,0.001,0.116,-101.63368225097656,1.1046943959694553,-99.41444345372886,1.5831198692321777,-100.27487359530684,0.7417502293840122
463.6,207261,158,463.6,1310,448,206669,0.22046293318271637,-99.65510559082031,0.001,0.108,-99.89320373535156,1.4496503216028214,-99.17043167114258,0.4907724857330322,-99.46520449829102,0.27293765532970427
463.6,209261,158,463.6,1322,452,208669,0.2964785695075989,-100.51592254638672,0.001,0.1,-100.8124008178711,0.9130229048728943,-98.97484265136718,0.3595632314682007,-99.2780224609375,0.3031799336075783
463.6,211261,158,463.6,1335,456,210669,0.2507529854774475,-96.99716186523438,0.001,0.092,-97.22785186767578,0.5945689705312251,-98.97495407104492,0.07767991721630096,-99.2428205871582,0.2911593042016029
460.88,212989,158,460.88,1346,460,212397,0.24860389530658722,-100.39604949951172,0.001,0.084,-100.60487365722656,0.559652545467019,-98.72670202636719,0.17161129415035248,-98.98118881225587,0.3029603673815727
460.88,214989,158,460.88,1359,464,214397,0.31149187684059143,-97.81422424316406,0.001,0.076,-98.05095672607422,0.26922068825364115,-98.5621022644043,0.2088472545146942,-98.78749807739258,0.29657339411973954
460.88,216989,158,460.88,1371,468,216397,0.3623206913471222,-98.67216491699219,0.001,0.068,-98.91854095458984,0.3682978039830923,-98.54023025512696,0.0764940083026886,-98.75561282348633,0.3167391862273216
460.88,218989,158,460.88,1384,472,218397,0.32658758759498596,-93.897216796875,0.001,0.06,-94.09317016601562,0.5775435610637069,-98.64894448852539,0.19615180790424347,-98.83230834960938,0.3056063160896301
